"student_id","ma_mon","ma_lop_hoc_phan","loai_hoc_phan","diem_thong_thuong","diem_giua_ky","diem_thuc_hanh_hien_tai","diem_thuc_hanh_tich_hop","diem_thuong_ky_lt_list","diem_giua_ky_lt"
"SV1759","GDTC101","L01","thuc_hanh","","","9.56,5.13,9.56","","",""
"SV1760","INT1001","L01","tich_hop","","","","1.84","7.42,2.67","7.42"
"SV1760","GDQP102","L01","ly_thuyet","9.91,9.91","9.91","","","",""
"SV1760","INT1002","L01","ly_thuyet","1.57,1.57","1.57","","","",""
"SV1760","INT1003","L01","tich_hop","","","","6.32","5.5,5.54","5.5"
"SV1761","INT1002","L01","ly_thuyet","7.74,7.74","7.74","","","",""
"SV1761","GDQP102","L01","ly_thuyet","3.36,3.36","3.36","","","",""
"SV1762","INT1002","L01","ly_thuyet","2.97,2.97","2.97","","","",""
"SV1762","INT1003","L01","tich_hop","","","","3.06","9.35,6.13","9.35"
"SV1762","GDQP102","L01","ly_thuyet","7.9,7.9","7.9","","","",""
"SV1762","INT1001","L01","tich_hop","","","","7.51","2.76,5.25","2.76"
"SV1763","GDQP102","L01","ly_thuyet","2.74,2.74","2.74","","","",""
"SV1763","INT1002","L01","ly_thuyet","8.74,8.74","8.74","","","",""
"SV1763","GDTC101","L01","thuc_hanh","","","9.11,3.12,9.11","","",""
"SV1763","INT1001","L01","tich_hop","","","","3.14","7.36,6.58","7.36"
"SV1764","GDTC101","L01","thuc_hanh","","","7.11,5.52,7.11","","",""
"SV1764","INT1002","L01","ly_thuyet","4.94,4.94","4.94","","","",""
"SV1764","INT1001","L01","tich_hop","","","","1.04","9.39,5.13","9.39"
"SV1765","INT1001","L01","tich_hop","","","","8.96","3.65,7.17","3.65"
"SV1765","GDTC101","L01","thuc_hanh","","","5.68,9.97,5.68","","",""
"SV1765","INT1002","L01","ly_thuyet","6.01,6.01","6.01","","","",""
"SV1766","GDTC101","L01","thuc_hanh","","","6.55,1.4,6.55","","",""
"SV1766","GDQP102","L01","ly_thuyet","9.42,9.42","9.42","","","",""
"SV1767","INT1002","L01","ly_thuyet","0.03,0.03","0.03","","","",""
"SV1767","INT1003","L01","tich_hop","","","","3.98","9.4,4.12","9.4"
"SV1768","INT1001","L01","tich_hop","","","","5.02","7.45,8.17","7.45"
"SV1768","GDTC101","L01","thuc_hanh","","","5.57,3.62,5.57","","",""
"SV1769","INT1001","L01","tich_hop","","","","9.4","6.79,8.12","6.79"
"SV1769","GDQP102","L01","ly_thuyet","6.14,6.14","6.14","","","",""
"SV1769","GDTC101","L01","thuc_hanh","","","4.28,4.31,4.28","","",""
"SV1770","INT1001","L01","tich_hop","","","","6.7","2.59,7.89","2.59"
"SV1770","GDQP102","L01","ly_thuyet","9.35,9.35","9.35","","","",""
"SV1770","INT1003","L01","tich_hop","","","","1.36","6.7,2.88","6.7"
"SV1770","GDTC101","L01","thuc_hanh","","","8.74,2.38,8.74","","",""
"SV1771","GDQP102","L01","ly_thuyet","6.16,6.16","6.16","","","",""
"SV1771","INT1003","L01","tich_hop","","","","6.62","1.9,4.27","1.9"
"SV1771","INT1001","L01","tich_hop","","","","9.25","8.59,7.02","8.59"
"SV1771","INT1002","L01","ly_thuyet","5.35,5.35","5.35","","","",""
"SV1772","INT1001","L01","tich_hop","","","","9.89","5.07,4.67","5.07"
"SV1772","GDQP102","L01","ly_thuyet","8,8","8","","","",""
"SV1772","INT1003","L01","tich_hop","","","","5.89","5.16,8.08","5.16"
"SV1773","INT1003","L01","tich_hop","","","","6.89","5.46,3.57","5.46"
"SV1773","GDTC101","L01","thuc_hanh","","","8.77,3.3,8.77","","",""
"SV1773","GDQP102","L01","ly_thuyet","1.13,1.13","1.13","","","",""
"SV1774","GDQP102","L01","ly_thuyet","9.18,9.18","9.18","","","",""
"SV1774","INT1003","L01","tich_hop","","","","8.66","4.84,4.56","4.84"
"SV1774","GDTC101","L01","thuc_hanh","","","5.82,3.08,5.82","","",""
"SV1775","INT1002","L01","ly_thuyet","9.53,9.53","9.53","","","",""
"SV1775","GDTC101","L01","thuc_hanh","","","8.3,4.07,8.3","","",""
"SV1775","GDQP102","L01","ly_thuyet","8.95,8.95","8.95","","","",""
"SV1776","GDTC101","L01","thuc_hanh","","","4.3,8.39,4.3","","",""
"SV1776","GDQP102","L01","ly_thuyet","1.88,1.88","1.88","","","",""
"SV1777","GDTC101","L01","thuc_hanh","","","6.36,2.77,6.36","","",""
"SV1777","INT1001","L01","tich_hop","","","","7.71","7.66,5.52","7.66"
"SV1777","GDQP102","L01","ly_thuyet","2.28,2.28","2.28","","","",""
"SV1778","GDTC101","L01","thuc_hanh","","","9.23,4.72,9.23","","",""
"SV1778","INT1002","L01","ly_thuyet","7.72,7.72","7.72","","","",""
"SV1779","INT1001","L01","tich_hop","","","","2.63","3.2,4.55","3.2"
"SV1779","GDTC101","L01","thuc_hanh","","","6.92,0.98,6.92","","",""
"SV1779","INT1002","L01","ly_thuyet","9.42,9.42","9.42","","","",""
"SV1780","INT1001","L01","tich_hop","","","","8.25","3.38,6.36","3.38"
"SV1780","GDTC101","L01","thuc_hanh","","","6.38,6.39,6.38","","",""
"SV1781","GDTC101","L01","thuc_hanh","","","6.66,2.91,6.66","","",""
"SV1781","INT1002","L01","ly_thuyet","1.57,1.57","1.57","","","",""
"SV1781","GDQP102","L01","ly_thuyet","2.88,2.88","2.88","","","",""
"SV1781","INT1001","L01","tich_hop","","","","1.63","1.73,5.91","1.73"
"SV1782","INT1002","L01","ly_thuyet","0.91,0.91","0.91","","","",""
"SV1782","INT1001","L01","tich_hop","","","","2.21","6.37,2.87","6.37"
"SV1782","INT1003","L01","tich_hop","","","","6.7","5.97,6.28","5.97"
"SV1782","GDQP102","L01","ly_thuyet","7.43,7.43","7.43","","","",""
"SV1783","GDTC101","L01","thuc_hanh","","","6.58,9.21,6.58","","",""
"SV1783","GDQP102","L01","ly_thuyet","4.47,4.47","4.47","","","",""
"SV1784","GDQP102","L01","ly_thuyet","8.76,8.76","8.76","","","",""
"SV1784","INT1001","L01","tich_hop","","","","1.53","0.96,5.41","0.96"
"SV1784","INT1003","L01","tich_hop","","","","4.59","7.3,5.89","7.3"
"SV1785","INT1003","L01","tich_hop","","","","6.56","8.47,7.92","8.47"
"SV1785","INT1001","L01","tich_hop","","","","6.19","6.51,5.91","6.51"
"SV1785","GDTC101","L01","thuc_hanh","","","9.47,9.66,9.47","","",""
"SV1786","INT1001","L01","tich_hop","","","","2.78","0.7,4.65","0.7"
"SV1786","GDQP102","L01","ly_thuyet","2.96,2.96","2.96","","","",""
"SV1787","INT1003","L01","tich_hop","","","","1.53","1.6,4.25","1.6"
"SV1787","GDTC101","L01","thuc_hanh","","","3.44,4.84,3.44","","",""
"SV1787","INT1001","L01","tich_hop","","","","9.51","3.16,8.11","3.16"
"SV1787","GDQP102","L01","ly_thuyet","6.39,6.39","6.39","","","",""
"SV1788","GDQP102","L01","ly_thuyet","3.5,3.5","3.5","","","",""
"SV1788","INT1002","L01","ly_thuyet","7.03,7.03","7.03","","","",""
"SV1789","INT1003","L01","tich_hop","","","","9.76","8.51,8.71","8.51"
"SV1789","INT1001","L01","tich_hop","","","","8","3.1,4.46","3.1"
"SV1789","GDQP102","L01","ly_thuyet","6.84,6.84","6.84","","","",""
"SV1789","GDTC101","L01","thuc_hanh","","","9.05,9.83,9.05","","",""
"SV1790","GDTC101","L01","thuc_hanh","","","1.22,4.2,1.22","","",""
"SV1790","INT1001","L01","tich_hop","","","","2.89","0.34,3.9","0.34"
"SV1790","INT1003","L01","tich_hop","","","","7.64","9.7,6.95","9.7"
"SV1790","GDQP102","L01","ly_thuyet","8.83,8.83","8.83","","","",""
"SV1791","INT1002","L01","ly_thuyet","6.22,6.22","6.22","","","",""
"SV1791","GDQP102","L01","ly_thuyet","8.84,8.84","8.84","","","",""
"SV1791","INT1003","L01","tich_hop","","","","4.14","2.05,2.46","2.05"
"SV1792","INT1003","L01","tich_hop","","","","3.49","3.89,6.34","3.89"
"SV1792","INT1002","L01","ly_thuyet","1.55,1.55","1.55","","","",""
"SV1792","GDQP102","L01","ly_thuyet","5.16,5.16","5.16","","","",""
"SV1792","INT1001","L01","tich_hop","","","","9.44","3.77,5.6","3.77"
"SV1793","INT1002","L01","ly_thuyet","5.86,5.86","5.86","","","",""
"SV1793","INT1001","L01","tich_hop","","","","8.82","6.02,8.14","6.02"
"SV1793","GDTC101","L01","thuc_hanh","","","2.33,7.85,2.33","","",""
"SV1793","GDQP102","L01","ly_thuyet","3.03,3.03","3.03","","","",""
"SV1794","GDTC101","L01","thuc_hanh","","","6.95,6.64,6.95","","",""
"SV1794","INT1001","L01","tich_hop","","","","8.35","6.29,7.23","6.29"
"SV1795","INT1003","L01","tich_hop","","","","7","1.63,8.14","1.63"
"SV1795","INT1002","L01","ly_thuyet","3.58,3.58","3.58","","","",""
"SV1796","INT1001","L01","tich_hop","","","","9.81","3.29,6.53","3.29"
"SV1796","INT1003","L01","tich_hop","","","","8.44","6.04,8.31","6.04"
"SV1797","INT1003","L01","tich_hop","","","","7.24","6.28,4.81","6.28"
"SV1797","GDTC101","L01","thuc_hanh","","","8.93,8.98,8.93","","",""
"SV1797","INT1001","L01","tich_hop","","","","7.28","2.53,5.61","2.53"
"SV1797","GDQP102","L01","ly_thuyet","0.82,0.82","0.82","","","",""
"SV1798","INT1003","L01","tich_hop","","","","8.96","9.16,5.18","9.16"
"SV1798","INT1001","L01","tich_hop","","","","5.6","0.9,3.24","0.9"
"SV1799","GDQP102","L01","ly_thuyet","2.73,2.73","2.73","","","",""
"SV1799","INT1003","L01","tich_hop","","","","3.37","6.29,3.64","6.29"
"SV1800","GDTC101","L01","thuc_hanh","","","5.23,8.45,5.23","","",""
"SV1800","INT1001","L01","tich_hop","","","","9.74","4.56,7.22","4.56"
"SV1800","INT1003","L01","tich_hop","","","","7.64","3.22,4","3.22"
"SV1800","GDQP102","L01","ly_thuyet","0.06,0.06","0.06","","","",""
"SV1801","GDQP102","L01","ly_thuyet","9.47,9.47","9.47","","","",""
"SV1801","INT1002","L01","ly_thuyet","2.13,2.13","2.13","","","",""
"SV1801","INT1001","L01","tich_hop","","","","9.75","4.7,7.35","4.7"
"SV1802","INT1001","L01","tich_hop","","","","6.56","3.82,8.68","3.82"
"SV1802","INT1003","L01","tich_hop","","","","6.24","1.12,5.88","1.12"
"SV1802","INT1002","L01","ly_thuyet","4.47,4.47","4.47","","","",""
"SV1803","GDTC101","L01","thuc_hanh","","","2.13,8.3,2.13","","",""
"SV1803","GDQP102","L01","ly_thuyet","8.91,8.91","8.91","","","",""
"SV1803","INT1003","L01","tich_hop","","","","1.89","7.35,1.72","7.35"
"SV1804","INT1003","L01","tich_hop","","","","4.52","9.65,6.11","9.65"
"SV1804","INT1001","L01","tich_hop","","","","1.35","8.25,4.34","8.25"
"SV1804","GDTC101","L01","thuc_hanh","","","2.68,2.87,2.68","","",""
"SV1804","GDQP102","L01","ly_thuyet","5.94,5.94","5.94","","","",""
"SV1805","GDTC101","L01","thuc_hanh","","","6.04,3.27,6.04","","",""
"SV1805","INT1003","L01","tich_hop","","","","6","2.49,7.91","2.49"
"SV1805","INT1002","L01","ly_thuyet","0.18,0.18","0.18","","","",""
"SV1805","INT1001","L01","tich_hop","","","","3.55","8.4,4.35","8.4"
"SV1806","INT1001","L01","tich_hop","","","","5.36","0.79,2.69","0.79"
"SV1806","GDTC101","L01","thuc_hanh","","","4.54,6.2,4.54","","",""
"SV1806","INT1003","L01","tich_hop","","","","2.26","0.75,6.64","0.75"
"SV1806","INT1002","L01","ly_thuyet","4.93,4.93","4.93","","","",""
"SV1807","INT1001","L01","tich_hop","","","","1.56","5.88,6.62","5.88"
"SV1807","GDQP102","L01","ly_thuyet","4.96,4.96","4.96","","","",""
"SV1807","INT1003","L01","tich_hop","","","","3.71","8.61,6.68","8.61"
"SV1808","INT1001","L01","tich_hop","","","","6.68","7.46,5.33","7.46"
"SV1808","INT1003","L01","tich_hop","","","","8.31","2.9,6.15","2.9"
"SV1808","GDTC101","L01","thuc_hanh","","","2.93,4.84,2.93","","",""
"SV1809","INT1002","L01","ly_thuyet","7.48,7.48","7.48","","","",""
"SV1809","GDQP102","L01","ly_thuyet","9.18,9.18","9.18","","","",""
"SV1809","INT1001","L01","tich_hop","","","","1.39","3.48,6.21","3.48"
"SV1810","INT1003","L01","tich_hop","","","","2.98","6.18,4.87","6.18"
"SV1810","GDQP102","L01","ly_thuyet","3.48,3.48","3.48","","","",""
"SV1810","INT1001","L01","tich_hop","","","","3.26","0.31,1.92","0.31"
"SV1810","GDTC101","L01","thuc_hanh","","","8.95,4.95,8.95","","",""
"SV1811","INT1001","L01","tich_hop","","","","1.37","0.67,1.49","0.67"
"SV1811","GDTC101","L01","thuc_hanh","","","5.11,1.13,5.11","","",""
"SV1811","GDQP102","L01","ly_thuyet","8.6,8.6","8.6","","","",""
"SV1812","GDTC101","L01","thuc_hanh","","","1.41,8.97,1.41","","",""
"SV1812","INT1002","L01","ly_thuyet","2.69,2.69","2.69","","","",""
"SV1813","INT1001","L01","tich_hop","","","","8.32","7.72,9.1","7.72"
"SV1813","INT1003","L01","tich_hop","","","","4.31","8.56,5.64","8.56"
"SV1814","INT1001","L01","tich_hop","","","","2.78","2.13,6.82","2.13"
"SV1814","INT1003","L01","tich_hop","","","","7.88","1.31,8.52","1.31"
"SV1815","INT1001","L01","tich_hop","","","","5.17","7.8,2.82","7.8"
"SV1815","INT1003","L01","tich_hop","","","","6.27","4.15,7.27","4.15"
"SV1815","GDQP102","L01","ly_thuyet","7.73,7.73","7.73","","","",""
"SV1815","INT1002","L01","ly_thuyet","6.96,6.96","6.96","","","",""
"SV1816","INT1002","L01","ly_thuyet","4.39,4.39","4.39","","","",""
"SV1816","GDQP102","L01","ly_thuyet","9.65,9.65","9.65","","","",""
"SV1816","INT1001","L01","tich_hop","","","","8.64","6.78,9.42","6.78"
"SV1816","INT1003","L01","tich_hop","","","","7.64","5.52,6.74","5.52"
"SV1817","INT1001","L01","tich_hop","","","","9.48","2.92,8.3","2.92"
"SV1817","INT1002","L01","ly_thuyet","2.13,2.13","2.13","","","",""
"SV1817","GDQP102","L01","ly_thuyet","3.18,3.18","3.18","","","",""
"SV1817","INT1003","L01","tich_hop","","","","5.72","8.95,4.1","8.95"
"SV1818","INT1001","L01","tich_hop","","","","7.08","9.15,3.16","9.15"
"SV1818","GDQP102","L01","ly_thuyet","5.04,5.04","5.04","","","",""
"SV1818","INT1002","L01","ly_thuyet","6.29,6.29","6.29","","","",""
"SV1818","GDTC101","L01","thuc_hanh","","","8.84,4.96,8.84","","",""
"SV1819","INT1001","L01","tich_hop","","","","7.62","3.06,6.02","3.06"
"SV1819","INT1002","L01","ly_thuyet","7.47,7.47","7.47","","","",""
"SV1819","INT1003","L01","tich_hop","","","","3.21","5.79,5.42","5.79"
"SV1820","INT1001","L01","tich_hop","","","","5.74","4.43,5.07","4.43"
"SV1820","INT1003","L01","tich_hop","","","","3.64","0.07,4.62","0.07"
"SV1821","INT1002","L01","ly_thuyet","7.33,7.33","7.33","","","",""
"SV1821","GDTC101","L01","thuc_hanh","","","4.38,3.88,4.38","","",""
"SV1821","GDQP102","L01","ly_thuyet","6.53,6.53","6.53","","","",""
"SV1822","INT1002","L01","ly_thuyet","0.34,0.34","0.34","","","",""
"SV1822","INT1003","L01","tich_hop","","","","3.26","8.54,4.5","8.54"
"SV1822","INT1001","L01","tich_hop","","","","8.41","3.87,4.35","3.87"
"SV1822","GDQP102","L01","ly_thuyet","3.2,3.2","3.2","","","",""
"SV1823","GDQP102","L01","ly_thuyet","9.27,9.27","9.27","","","",""
"SV1823","INT1001","L01","tich_hop","","","","9.31","9.46,7.68","9.46"
"SV1824","INT1001","L01","tich_hop","","","","6.02","8.24,5.14","8.24"
"SV1824","GDQP102","L01","ly_thuyet","0.72,0.72","0.72","","","",""
"SV1824","INT1002","L01","ly_thuyet","0.79,0.79","0.79","","","",""
"SV1824","GDTC101","L01","thuc_hanh","","","1.89,6.47,1.89","","",""
"SV1825","INT1002","L01","ly_thuyet","6.58,6.58","6.58","","","",""
"SV1825","GDQP102","L01","ly_thuyet","3.57,3.57","3.57","","","",""
"SV1825","INT1001","L01","tich_hop","","","","8.83","7.85,8.18","7.85"
"SV1826","INT1002","L01","ly_thuyet","5.03,5.03","5.03","","","",""
"SV1826","INT1003","L01","tich_hop","","","","8.57","3.52,8.93","3.52"
"SV1827","INT1001","L01","tich_hop","","","","2.08","9.67,7.31","9.67"
"SV1827","GDTC101","L01","thuc_hanh","","","2.13,7.35,2.13","","",""
"SV1828","GDTC101","L01","thuc_hanh","","","6.25,5.63,6.25","","",""
"SV1828","GDQP102","L01","ly_thuyet","3.81,3.81","3.81","","","",""
"SV1828","INT1002","L01","ly_thuyet","4.19,4.19","4.19","","","",""
"SV1828","INT1003","L01","tich_hop","","","","3.17","2.81,5.11","2.81"
"SV1829","GDQP102","L01","ly_thuyet","0.22,0.22","0.22","","","",""
"SV1829","GDTC101","L01","thuc_hanh","","","9.93,9.57,9.93","","",""
"SV1830","GDTC101","L01","thuc_hanh","","","2.33,0.72,2.33","","",""
"SV1830","INT1003","L01","tich_hop","","","","7.67","8.1,6.32","8.1"
"SV1831","INT1001","L01","tich_hop","","","","2.7","7.64,4.16","7.64"
"SV1831","INT1003","L01","tich_hop","","","","9.66","8.7,7.37","8.7"
"SV1831","GDQP102","L01","ly_thuyet","9.51,9.51","9.51","","","",""
"SV1832","GDQP102","L01","ly_thuyet","0.39,0.39","0.39","","","",""
"SV1832","GDTC101","L01","thuc_hanh","","","5.24,6.46,5.24","","",""
"SV1833","INT1001","L01","tich_hop","","","","8.37","2.54,8.64","2.54"
"SV1833","GDTC101","L01","thuc_hanh","","","8.23,0.66,8.23","","",""
"SV1833","INT1002","L01","ly_thuyet","0.82,0.82","0.82","","","",""
"SV1833","INT1003","L01","tich_hop","","","","3.42","4.1,4.25","4.1"
"SV1834","GDQP102","L01","ly_thuyet","6.18,6.18","6.18","","","",""
"SV1834","INT1001","L01","tich_hop","","","","8.11","5.58,3.49","5.58"
"SV1834","INT1002","L01","ly_thuyet","0.98,0.98","0.98","","","",""
"SV1835","GDQP102","L01","ly_thuyet","4.21,4.21","4.21","","","",""
"SV1835","INT1001","L01","tich_hop","","","","8.5","3.1,6.7","3.1"
"SV1835","GDTC101","L01","thuc_hanh","","","9.75,0.7,9.75","","",""
"SV1835","INT1003","L01","tich_hop","","","","5.79","8.23,6.3","8.23"
"SV1836","INT1001","L01","tich_hop","","","","5.4","5.74,4.11","5.74"
"SV1836","GDQP102","L01","ly_thuyet","0.22,0.22","0.22","","","",""
"SV1836","INT1002","L01","ly_thuyet","8.32,8.32","8.32","","","",""
"SV1836","GDTC101","L01","thuc_hanh","","","7.92,5.17,7.92","","",""
"SV1837","INT1001","L01","tich_hop","","","","1.34","3.42,6.59","3.42"
"SV1837","GDTC101","L01","thuc_hanh","","","9.93,3.33,9.93","","",""
"SV1837","GDQP102","L01","ly_thuyet","4.34,4.34","4.34","","","",""
"SV1837","INT1002","L01","ly_thuyet","2.11,2.11","2.11","","","",""
"SV1838","INT1003","L01","tich_hop","","","","5.99","2.57,5.83","2.57"
"SV1838","GDTC101","L01","thuc_hanh","","","2.72,8.84,2.72","","",""
"SV1838","GDQP102","L01","ly_thuyet","4.81,4.81","4.81","","","",""
"SV1839","INT1003","L01","tich_hop","","","","8.53","3.77,7.46","3.77"
"SV1839","GDTC101","L01","thuc_hanh","","","3.88,8.89,3.88","","",""
"SV1839","GDQP102","L01","ly_thuyet","9.78,9.78","9.78","","","",""
"SV1840","GDQP102","L01","ly_thuyet","3.34,3.34","3.34","","","",""
"SV1840","GDTC101","L01","thuc_hanh","","","6.62,4.92,6.62","","",""
"SV1841","INT1001","L01","tich_hop","","","","3.09","7.58,7.39","7.58"
"SV1841","INT1002","L01","ly_thuyet","6.74,6.74","6.74","","","",""
"SV1842","INT1001","L01","tich_hop","","","","8.11","9.27,6.73","9.27"
"SV1842","GDTC101","L01","thuc_hanh","","","5.79,7.86,5.79","","",""
"SV1843","GDQP102","L01","ly_thuyet","2.16,2.16","2.16","","","",""
"SV1843","INT1001","L01","tich_hop","","","","5.28","3.76,4.35","3.76"
"SV1843","INT1002","L01","ly_thuyet","4.24,4.24","4.24","","","",""
"SV1844","INT1003","L01","tich_hop","","","","4.08","4.79,2.84","4.79"
"SV1844","INT1001","L01","tich_hop","","","","3.36","4.82,3.23","4.82"
"SV1844","GDTC101","L01","thuc_hanh","","","9.87,6.62,9.87","","",""
"SV1845","INT1001","L01","tich_hop","","","","6.16","4.85,2.96","4.85"
"SV1845","INT1002","L01","ly_thuyet","9.81,9.81","9.81","","","",""
"SV1846","INT1001","L01","tich_hop","","","","2.26","1.58,5.69","1.58"
"SV1846","INT1002","L01","ly_thuyet","0.96,0.96","0.96","","","",""
"SV1846","GDTC101","L01","thuc_hanh","","","2.47,5.53,2.47","","",""
"SV1847","GDQP102","L01","ly_thuyet","2.46,2.46","2.46","","","",""
"SV1847","INT1002","L01","ly_thuyet","2.51,2.51","2.51","","","",""
"SV1848","GDTC101","L01","thuc_hanh","","","7.53,6.33,7.53","","",""
"SV1848","INT1003","L01","tich_hop","","","","5.05","7.24,4.92","7.24"
"SV1849","INT1001","L01","tich_hop","","","","8.53","3.89,7.38","3.89"
"SV1849","INT1002","L01","ly_thuyet","9.26,9.26","9.26","","","",""
"SV1849","GDQP102","L01","ly_thuyet","7.31,7.31","7.31","","","",""
"SV1850","INT1003","L01","tich_hop","","","","2.02","6.39,4.26","6.39"
"SV1850","INT1001","L01","tich_hop","","","","4.24","5.32,3.19","5.32"
"SV1851","INT1002","L01","ly_thuyet","7.21,7.21","7.21","","","",""
"SV1851","INT1001","L01","tich_hop","","","","3.3","5.62,6.59","5.62"
"SV1852","GDTC101","L01","thuc_hanh","","","1.79,3.9,1.79","","",""
"SV1852","INT1001","L01","tich_hop","","","","1.08","0.45,3.33","0.45"
"SV1852","INT1003","L01","tich_hop","","","","7.85","3.38,8.59","3.38"
"SV1852","GDQP102","L01","ly_thuyet","5.92,5.92","5.92","","","",""
"SV1853","GDTC101","L01","thuc_hanh","","","5.22,6.32,5.22","","",""
"SV1853","INT1003","L01","tich_hop","","","","8.4","2.25,5.15","2.25"
"SV1854","INT1003","L01","tich_hop","","","","7.99","8.15,6.04","8.15"
"SV1854","GDQP102","L01","ly_thuyet","3.55,3.55","3.55","","","",""
"SV1854","GDTC101","L01","thuc_hanh","","","3.75,3.63,3.75","","",""
"SV1855","INT1002","L01","ly_thuyet","8.53,8.53","8.53","","","",""
"SV1855","GDQP102","L01","ly_thuyet","2.15,2.15","2.15","","","",""
"SV1855","INT1001","L01","tich_hop","","","","8.54","2.85,8.86","2.85"
"SV1856","INT1002","L01","ly_thuyet","0.85,0.85","0.85","","","",""
"SV1856","INT1003","L01","tich_hop","","","","1.57","6.63,5.3","6.63"
"SV1857","INT1003","L01","tich_hop","","","","4.27","0.76,7.43","0.76"
"SV1857","INT1001","L01","tich_hop","","","","4.4","2.96,4.78","2.96"
"SV1857","GDTC101","L01","thuc_hanh","","","3.06,2.33,3.06","","",""
"SV1857","GDQP102","L01","ly_thuyet","8.66,8.66","8.66","","","",""
"SV1858","INT1002","L01","ly_thuyet","2.53,2.53","2.53","","","",""
"SV1858","GDQP102","L01","ly_thuyet","7.23,7.23","7.23","","","",""
"SV1859","INT1003","L01","tich_hop","","","","5.78","8.89,6.56","8.89"
"SV1859","GDTC101","L01","thuc_hanh","","","8.22,8.88,8.22","","",""
"SV1860","INT1003","L01","tich_hop","","","","4.46","1.15,7.41","1.15"
"SV1860","GDQP102","L01","ly_thuyet","8.76,8.76","8.76","","","",""
"SV1860","INT1002","L01","ly_thuyet","6.85,6.85","6.85","","","",""
"SV1861","INT1001","L01","tich_hop","","","","7.52","9.19,8.79","9.19"
"SV1861","GDQP102","L01","ly_thuyet","9.41,9.41","9.41","","","",""
"SV1862","GDTC101","L01","thuc_hanh","","","2.22,4.55,2.22","","",""
"SV1862","GDQP102","L01","ly_thuyet","8.12,8.12","8.12","","","",""
"SV1862","INT1002","L01","ly_thuyet","5.12,5.12","5.12","","","",""
"SV1863","INT1003","L01","tich_hop","","","","5.81","0.26,6.1","0.26"
"SV1863","GDTC101","L01","thuc_hanh","","","5.11,7.33,5.11","","",""
"SV1863","GDQP102","L01","ly_thuyet","0.97,0.97","0.97","","","",""
"SV1864","GDQP102","L01","ly_thuyet","1.88,1.88","1.88","","","",""
"SV1864","INT1001","L01","tich_hop","","","","6.14","1.85,5.61","1.85"
"SV1865","INT1003","L01","tich_hop","","","","7.23","9.57,4.14","9.57"
"SV1865","INT1001","L01","tich_hop","","","","1.73","9,1.34","9"
"SV1865","GDTC101","L01","thuc_hanh","","","1.21,8.2,1.21","","",""
"SV1866","INT1002","L01","ly_thuyet","7,7","7","","","",""
"SV1866","GDTC101","L01","thuc_hanh","","","1.15,4.95,1.15","","",""
"SV1866","GDQP102","L01","ly_thuyet","2.85,2.85","2.85","","","",""
"SV1867","INT1001","L01","tich_hop","","","","8.02","2.21,5.66","2.21"
"SV1867","INT1002","L01","ly_thuyet","9.39,9.39","9.39","","","",""
"SV1867","INT1003","L01","tich_hop","","","","3.76","2.74,6.57","2.74"
"SV1868","INT1003","L01","tich_hop","","","","7.86","2.31,5.84","2.31"
"SV1868","INT1002","L01","ly_thuyet","3.49,3.49","3.49","","","",""
"SV1868","GDQP102","L01","ly_thuyet","6.53,6.53","6.53","","","",""
"SV1869","INT1003","L01","tich_hop","","","","2.39","8.44,3.81","8.44"
"SV1869","GDTC101","L01","thuc_hanh","","","1.85,2.85,1.85","","",""
"SV1870","INT1003","L01","tich_hop","","","","1.22","2.67,4.06","2.67"
"SV1870","GDTC101","L01","thuc_hanh","","","4.68,8.31,4.68","","",""
"SV1871","GDQP102","L01","ly_thuyet","3.26,3.26","3.26","","","",""
"SV1871","INT1002","L01","ly_thuyet","0.91,0.91","0.91","","","",""
"SV1871","GDTC101","L01","thuc_hanh","","","6.15,2.93,6.15","","",""
"SV1871","INT1003","L01","tich_hop","","","","6.56","5.91,8.23","5.91"
"SV1872","INT1002","L01","ly_thuyet","0.08,0.08","0.08","","","",""
"SV1872","INT1001","L01","tich_hop","","","","3.81","9.57,6.26","9.57"
"SV1872","GDQP102","L01","ly_thuyet","9.38,9.38","9.38","","","",""
"SV1873","GDQP102","L01","ly_thuyet","3.2,3.2","3.2","","","",""
"SV1873","INT1001","L01","tich_hop","","","","7.4","1.13,4.27","1.13"
"SV1873","INT1002","L01","ly_thuyet","6.37,6.37","6.37","","","",""
"SV1874","INT1002","L01","ly_thuyet","5.14,5.14","5.14","","","",""
"SV1874","INT1001","L01","tich_hop","","","","4.37","9.87,2.27","9.87"
"SV1874","GDQP102","L01","ly_thuyet","2.08,2.08","2.08","","","",""
"SV1875","INT1001","L01","tich_hop","","","","6.56","8.42,4.6","8.42"
"SV1875","INT1003","L01","tich_hop","","","","6.81","2.09,6.63","2.09"
"SV1875","GDTC101","L01","thuc_hanh","","","4.94,0.84,4.94","","",""
"SV1876","INT1003","L01","tich_hop","","","","8.83","8.88,4.89","8.88"
"SV1876","INT1002","L01","ly_thuyet","5.56,5.56","5.56","","","",""
"SV1876","GDTC101","L01","thuc_hanh","","","4.41,9.51,4.41","","",""
"SV1876","GDQP102","L01","ly_thuyet","1.19,1.19","1.19","","","",""
"SV1877","GDTC101","L01","thuc_hanh","","","4.67,6.3,4.67","","",""
"SV1877","INT1001","L01","tich_hop","","","","6.58","4.56,3.18","4.56"
"SV1878","INT1003","L01","tich_hop","","","","4.78","7.07,5.62","7.07"
